1,2,2,5,2,4,41,1,2,2,1,4,9,57,2,1,B,
0,1,0,3,0,0,0,3,1,2,4,1,3,85,0,2,,
0,0,2,5,0,10,48,2,0,1,5,0,11,88,2,3,A,
1,4,2,1,2,6,56,0,4,0,0,2,3,78,1,4,A,
0,2,2,1,0,0,0,1,1,2,2,2,3,8,2,5,,
1,0,2,3,2,3,25,3,2,1,4,1,0,0,2,6,,
0,2,1,5,2,5,57,2,2,2,0,5,4,58,0,7,B,
0,3,1,2,1,10,26,0,3,2,5,2,5,30,3,8,A,
1,1,0,2,1,0,0,2,3,0,5,1,0,0,2,9,,
1,3,1,4,0,0,0,1,2,0,3,0,2,89,0,10,,
1,2,2,2,0,2,64,2,2,0,3,0,0,0,0,11,,
1,3,0,3,0,11,22,2,3,0,3,2,11,50,2,12,A,
0,0,2,2,4,10,3,0,1,2,3,2,9,83,0,13,A,
1,2,2,4,2,3,38,0,0,2,2,1,2,3,0,14,B,
0,4,2,3,2,11,38,1,3,1,1,2,8,64,3,15,A,
1,1,0,0,4,11,10,0,1,2,2,1,0,0,1,16,,
1,4,1,5,0,2,3,2,1,2,0,5,10,66,3,17,B,
1,0,0,3,2,0,0,0,0,0,4,1,3,82,3,18,,
0,0,2,4,0,4,55,1,1,1,5,2,0,0,3,19,,
0,2,0,4,1,10,11,0,2,1,1,3,11,55,0,20,B,
0,3,0,0,4,10,56,2,3,2,0,5,11,55,0,21,B,
1,4,1,2,4,4,78,3,2,1,1,4,9,14,0,22,B,
0,2,2,4,1,6,12,2,4,2,2,4,0,0,0,23,,
0,3,0,3,1,1,40,0,0,0,4,0,4,66,3,24,,
1,3,2,3,2,4,57,3,3,2,4,2,5,62,2,25,B,
1,3,1,0,2,12,45,3,0,1,0,4,11,86,1,26,B,
1,4,1,3,2,1,64,3,1,2,0,2,10,42,1,27,B,
1,1,0,5,0,7,1,2,1,1,0,4,11,32,1,28,B,
1,1,0,4,1,10,88,3,1,0,4,0,4,44,1,29,A,
1,0,0,1,0,2,35,1,4,2,2,1,7,65,1,30,B,
0,1,0,2,0,4,84,0,2,1,3,1,13,80,1,31,B,
1,1,0,2,0,4,38,1,1,1,0,3,4,70,3,32,B,
1,0,0,0,6,5,85,0,0,1,0,3,4,50,2,33,B,
0,3,2,3,2,0,0,3,0,0,5,0,0,0,0,34,,
0,4,0,0,3,9,21,2,4,0,0,4,12,85,3,35,B,
0,1,2,0,6,11,41,1,2,2,4,1,5,65,2,36,A,
1,0,2,3,2,3,57,0,4,1,4,1,7,33,0,37,A,
1,1,0,0,3,12,15,1,0,2,3,0,11,35,0,38,B,
1,4,0,5,1,11,35,1,0,2,5,0,5,77,2,39,B,
0,4,0,2,3,12,69,0,0,1,3,2,10,77,3,40,A,
0,0,0,1,1,5,2,1,3,2,0,3,0,0,1,41,,
0,1,2,0,5,1,64,1,0,0,1,3,8,66,0,42,A,
0,4,1,4,0,7,24,3,2,2,1,2,9,25,3,43,B,
1,4,1,4,0,11,81,0,2,2,5,1,6,15,0,44,B,
0,1,0,5,2,13,4,2,2,2,2,4,4,11,1,45,B,
1,1,2,3,2,8,28,2,1,0,5,0,12,67,2,46,A,
0,1,2,4,1,13,49,1,0,0,1,1,1,30,2,47,B,
1,0,2,4,0,8,67,1,1,1,2,2,7,44,0,48,B,
1,4,0,4,0,4,67,2,2,1,5,1,6,67,2,49,B,
0,1,0,3,0,11,52,2,3,2,5,0,8,80,0,50,A,
1,0,1,3,0,2,77,1,2,0,1,0,7,31,3,51,B,
0,2,1,4,1,0,0,1,4,2,1,0,3,31,0,52,,
0,1,1,4,1,7,8,3,1,0,1,3,12,79,0,53,B,
1,1,1,0,2,13,76,1,0,1,2,0,13,55,3,54,A,
0,3,0,2,2,0,0,1,4,1,0,2,6,70,3,55,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
